Zip Code,BaseDate,3-Month,6-Month,1-Year
21803,2024-03-31,0.9,2.2,1.4
21810,2024-03-31,0.9,2.2,1.4
21836,2024-03-31,0.9,2.2,1.4
21843,2024-03-31,0.9,2.2,1.4
21852,2024-03-31,0.9,2.2,1.4
21857,2024-03-31,0.9,2.2,1.4
21867,2024-03-31,0.9,2.2,1.4
21890,2024-03-31,0.9,2.2,1.4
21913,2024-03-31,0.8,2.1,0.8
21916,2024-03-31,1.0,2.8,1.0
21922,2024-03-31,1.0,2.8,1.0
22009,2024-03-31,1.0,1.8,-0.8
22034,2024-03-31,1.0,1.8,-0.8
22036,2024-03-31,1.0,1.8,-0.8
22037,2024-03-31,1.0,1.8,-0.8
22038,2024-03-31,1.0,1.8,-0.8
22040,2024-03-31,1.0,1.8,-0.8
22067,2024-03-31,1.0,1.8,-0.8
22081,2024-03-31,1.0,1.8,-0.8
22082,2024-03-31,1.0,1.8,-0.8
22095,2024-03-31,1.0,1.8,-0.8
22096,2024-03-31,1.0,1.8,-0.8
22103,2024-03-31,1.0,1.8,-0.8
22106,2024-03-31,1.0,1.8,-0.8
22107,2024-03-31,1.0,1.8,-0.8
22108,2024-03-31,1.0,1.8,-0.8
22109,2024-03-31,1.0,1.8,-0.8
22116,2024-03-31,1.0,1.8,-0.8
22118,2024-03-31,1.0,1.8,-0.8
22119,2024-03-31,1.0,1.8,-0.8
22121,2024-03-31,1.0,1.8,-0.8
22122,2024-03-31,1.0,1.8,-0.8
22135,2024-03-31,1.0,1.8,-0.8
22156,2024-03-31,1.0,1.8,-0.8
22158,2024-03-31,1.0,1.8,-0.8
22159,2024-03-31,1.0,1.8,-0.8
22160,2024-03-31,1.0,1.8,-0.8
22161,2024-03-31,1.0,1.8,-0.8
22183,2024-03-31,1.0,1.8,-0.8
22194,2024-03-31,1.0,1.8,-0.8
22195,2024-03-31,1.0,1.8,-0.8
22199,2024-03-31,1.0,1.8,-0.8
22210,2024-03-31,1.0,1.8,-0.8
22212,2024-03-31,1.0,1.8,-0.8
22215,2024-03-31,1.0,1.8,-0.8
22216,2024-03-31,1.0,1.8,-0.8
22217,2024-03-31,1.0,1.8,-0.8
22219,2024-03-31,1.0,1.8,-0.8
22225,2024-03-31,1.0,1.8,-0.8
22226,2024-03-31,1.0,1.8,-0.8
22227,2024-03-31,1.0,1.8,-0.8
22230,2024-03-31,1.0,1.8,-0.8
22240,2024-03-31,1.0,1.8,-0.8
22241,2024-03-31,1.0,1.8,-0.8
22242,2024-03-31,1.0,1.8,-0.8
22243,2024-03-31,1.0,1.8,-0.8
22244,2024-03-31,1.0,1.8,-0.8
22245,2024-03-31,1.0,1.8,-0.8
22246,2024-03-31,1.0,1.8,-0.8
22313,2024-03-31,1.0,1.8,-0.8
22320,2024-03-31,1.0,1.8,-0.8
22333,2024-03-31,1.0,1.8,-0.8
22334,2024-03-31,1.0,1.8,-0.8
22402,2024-03-31,1.0,1.8,-0.8
22403,2024-03-31,1.0,1.8,-0.8
22404,2024-03-31,1.0,1.8,-0.8
22412,2024-03-31,1.0,1.8,-0.8
22430,2024-03-31,1.0,1.8,-0.8
22463,2024-03-31,1.0,1.8,-0.8
22471,2024-03-31,1.0,1.8,-0.8
22545,2024-03-31,1.0,1.8,-0.8
22555,2024-03-31,1.0,1.8,-0.8
22565,2024-03-31,1.0,1.8,-0.8
22604,2024-03-31,1.0,2.6,1.0
22622,2024-03-31,1.0,2.6,1.0
22646,2024-03-31,1.0,1.8,-0.8
22649,2024-03-31,1.0,1.8,-0.8
22739,2024-03-31,1.0,1.8,-0.8
22746,2024-03-31,1.0,1.8,-0.8
22748,2024-03-31,1.0,1.8,-0.8
22803,2024-03-31,1.0,2.4,0.7
22833,2024-03-31,1.0,2.4,0.7
22848,2024-03-31,1.0,2.4,0.7
22905,2024-03-31,1.2,2.9,0.4
22906,2024-03-31,1.2,2.9,0.4
22907,2024-03-31,1.2,2.9,0.4
22909,2024-03-31,1.2,2.9,0.4
22910,2024-03-31,1.2,2.9,0.4
22924,2024-03-31,1.2,2.9,0.4
22945,2024-03-31,1.2,2.9,0.4
22965,2024-03-31,1.2,2.9,0.4
22987,2024-03-31,1.2,2.9,0.4
23001,2024-03-31,0.8,1.9,0.5
23003,2024-03-31,0.8,1.9,0.5
23014,2024-03-31,1.1,2.9,1.6
23018,2024-03-31,0.8,1.9,0.5
23058,2024-03-31,1.1,2.9,1.6
23067,2024-03-31,1.1,2.9,1.6
23081,2024-03-31,0.8,1.9,0.5
23090,2024-03-31,0.8,1.9,0.5
23105,2024-03-31,1.1,2.9,1.6
23107,2024-03-31,0.8,1.9,0.5
23127,2024-03-31,0.8,1.9,0.5
23131,2024-03-31,0.8,1.9,0.5
23154,2024-03-31,0.8,1.9,0.5
23155,2024-03-31,0.8,1.9,0.5
23162,2024-03-31,1.1,2.9,1.6
23178,2024-03-31,0.8,1.9,0.5
23183,2024-03-31,0.8,1.9,0.5
23184,2024-03-31,0.8,1.9,0.5
23186,2024-03-31,0.8,1.9,0.5
23187,2024-03-31,0.8,1.9,0.5
23190,2024-03-31,0.8,1.9,0.5
23218,2024-03-31,1.1,2.9,1.6
23241,2024-03-31,1.1,2.9,1.6
23242,2024-03-31,1.1,2.9,1.6
23249,2024-03-31,1.1,2.9,1.6
23255,2024-03-31,1.1,2.9,1.6
23260,2024-03-31,1.1,2.9,1.6
23261,2024-03-31,1.1,2.9,1.6
23269,2024-03-31,1.1,2.9,1.6
23273,2024-03-31,1.1,2.9,1.6
23274,2024-03-31,1.1,2.9,1.6
23276,2024-03-31,1.1,2.9,1.6
23278,2024-03-31,1.1,2.9,1.6
23279,2024-03-31,1.1,2.9,1.6
23282,2024-03-31,1.1,2.9,1.6
23285,2024-03-31,1.1,2.9,1.6
23286,2024-03-31,1.1,2.9,1.6
23288,2024-03-31,1.1,2.9,1.6
23289,2024-03-31,1.1,2.9,1.6
23290,2024-03-31,1.1,2.9,1.6
23291,2024-03-31,1.1,2.9,1.6
23292,2024-03-31,1.1,2.9,1.6
23293,2024-03-31,1.1,2.9,1.6
23295,2024-03-31,1.1,2.9,1.6
23297,2024-03-31,1.1,2.9,1.6
23304,2024-03-31,0.8,1.9,0.5
23326,2024-03-31,0.8,1.9,0.5
23327,2024-03-31,0.8,1.9,0.5
23328,2024-03-31,0.8,1.9,0.5
23397,2024-03-31,0.8,1.9,0.5
23424,2024-03-31,0.8,1.9,0.5
23431,2024-03-31,0.8,1.9,0.5
23439,2024-03-31,0.8,1.9,0.5
23450,2024-03-31,0.8,1.9,0.5
23458,2024-03-31,0.8,1.9,0.5
23465,2024-03-31,0.8,1.9,0.5
23466,2024-03-31,0.8,1.9,0.5
23467,2024-03-31,0.8,1.9,0.5
23471,2024-03-31,0.8,1.9,0.5
23479,2024-03-31,0.8,1.9,0.5
23506,2024-03-31,0.8,1.9,0.5
23514,2024-03-31,0.8,1.9,0.5
23515,2024-03-31,0.8,1.9,0.5
23519,2024-03-31,0.8,1.9,0.5
23529,2024-03-31,0.8,1.9,0.5
23541,2024-03-31,0.8,1.9,0.5
23609,2024-03-31,0.8,1.9,0.5
23612,2024-03-31,0.8,1.9,0.5
23628,2024-03-31,0.8,1.9,0.5
23667,2024-03-31,0.8,1.9,0.5
23668,2024-03-31,0.8,1.9,0.5
23670,2024-03-31,0.8,1.9,0.5
23681,2024-03-31,0.8,1.9,0.5
23694,2024-03-31,0.8,1.9,0.5
23705,2024-03-31,0.8,1.9,0.5
23708,2024-03-31,0.8,1.9,0.5
23804,2024-03-31,1.1,2.9,1.6
23806,2024-03-31,1.1,2.9,1.6
23822,2024-03-31,1.1,2.9,1.6
23884,2024-03-31,1.1,2.9,1.6
23939,2024-03-31,1.1,3.1,1.9
24001,2024-03-31,1.3,3.5,2.3
24002,2024-03-31,1.3,3.5,2.3
24003,2024-03-31,1.3,3.5,2.3
24004,2024-03-31,1.3,3.5,2.3
24005,2024-03-31,1.3,3.5,2.3
24006,2024-03-31,1.3,3.5,2.3
24007,2024-03-31,1.3,3.5,2.3
24008,2024-03-31,1.3,3.5,2.3
24009,2024-03-31,1.3,3.5,2.3
24010,2024-03-31,1.3,3.5,2.3
24020,2024-03-31,1.3,3.5,2.3
24022,2024-03-31,1.3,3.5,2.3
24023,2024-03-31,1.3,3.5,2.3
24024,2024-03-31,1.3,3.5,2.3
24025,2024-03-31,1.3,3.5,2.3
24026,2024-03-31,1.3,3.5,2.3
24027,2024-03-31,1.3,3.5,2.3
24028,2024-03-31,1.3,3.5,2.3
24029,2024-03-31,1.3,3.5,2.3
24030,2024-03-31,1.3,3.5,2.3
24031,2024-03-31,1.3,3.5,2.3
24032,2024-03-31,1.3,3.5,2.3
24033,2024-03-31,1.3,3.5,2.3
24034,2024-03-31,1.3,3.5,2.3
24035,2024-03-31,1.3,3.5,2.3
24036,2024-03-31,1.3,3.5,2.3
24037,2024-03-31,1.3,3.5,2.3
24038,2024-03-31,1.3,3.5,2.3
24040,2024-03-31,1.3,3.5,2.3
24042,2024-03-31,1.3,3.5,2.3
24043,2024-03-31,1.3,3.5,2.3
24050,2024-03-31,1.3,3.5,2.3
24058,2024-03-31,1.1,2.8,0.7
24062,2024-03-31,1.1,2.8,0.7
24063,2024-03-31,1.1,2.8,0.7
24068,2024-03-31,1.1,2.8,0.7
24111,2024-03-31,1.1,2.8,0.7
24113,2024-03-31,1.1,3.0,1.4
24114,2024-03-31,1.1,3.0,1.4
24115,2024-03-31,1.1,3.0,1.4
24126,2024-03-31,1.1,2.8,0.7
24129,2024-03-31,1.1,2.8,0.7
24130,2024-03-31,1.3,3.5,2.3
24132,2024-03-31,1.1,2.8,0.7
24143,2024-03-31,1.1,2.8,0.7
24146,2024-03-31,1.3,3.5,2.3
24155,2024-03-31,1.3,3.5,2.3
24157,2024-03-31,1.3,3.5,2.3
24178,2024-03-31,1.1,3.1,1.9
24203,2024-03-31,1.2,3.2,3.1
24209,2024-03-31,1.2,3.2,3.1
24212,2024-03-31,1.2,3.2,3.1
24215,2024-03-31,1.0,2.8,0.1
24246,2024-03-31,1.0,2.8,0.1
24327,2024-03-31,1.2,3.2,3.1
24402,2024-03-31,1.0,2.6,0.6
24411,2024-03-31,1.0,2.6,0.6
24438,2024-03-31,1.3,3.5,2.3
24463,2024-03-31,1.0,2.6,0.6
24469,2024-03-31,1.0,2.6,0.6
24505,2024-03-31,1.1,3.1,1.9
24506,2024-03-31,1.1,3.1,1.9
24513,2024-03-31,1.1,3.1,1.9
24514,2024-03-31,1.1,3.1,1.9
24533,2024-03-31,1.1,3.1,1.9
24543,2024-03-31,1.2,3.3,3.1
24576,2024-03-31,1.1,3.1,1.9
24601,2024-03-31,1.2,3.3,2.5
24606,2024-03-31,1.2,3.3,2.5
24608,2024-03-31,1.2,3.3,2.5
24612,2024-03-31,1.2,3.3,2.5
24619,2024-03-31,1.2,3.3,2.5
24640,2024-03-31,1.2,3.3,2.5
24732,2024-03-31,1.2,3.3,2.5
24737,2024-03-31,1.2,3.3,2.5
24751,2024-03-31,1.2,3.3,2.5
25026,2024-03-31,0.9,2.8,-0.5
25040,2024-03-31,1.3,3.5,2.5
25102,2024-03-31,0.9,2.8,-0.5
25112,2024-03-31,0.9,2.8,-0.5
25119,2024-03-31,1.3,3.5,2.5
25126,2024-03-31,0.9,2.8,-0.5
25134,2024-03-31,0.9,2.8,-0.5
25156,2024-03-31,0.9,2.8,-0.5
25185,2024-03-31,1.3,3.5,2.5
25205,2024-03-31,0.9,2.8,-0.5
25317,2024-03-31,0.9,2.8,-0.5
25321,2024-03-31,0.9,2.8,-0.5
25322,2024-03-31,0.9,2.8,-0.5
25323,2024-03-31,0.9,2.8,-0.5
25324,2024-03-31,0.9,2.8,-0.5
25325,2024-03-31,0.9,2.8,-0.5
25326,2024-03-31,0.9,2.8,-0.5
25327,2024-03-31,0.9,2.8,-0.5
25328,2024-03-31,0.9,2.8,-0.5
25329,2024-03-31,0.9,2.8,-0.5
25330,2024-03-31,0.9,2.8,-0.5
25331,2024-03-31,0.9,2.8,-0.5
25332,2024-03-31,0.9,2.8,-0.5
25333,2024-03-31,0.9,2.8,-0.5
25334,2024-03-31,0.9,2.8,-0.5
25335,2024-03-31,0.9,2.8,-0.5
25336,2024-03-31,0.9,2.8,-0.5
25337,2024-03-31,0.9,2.8,-0.5
25338,2024-03-31,0.9,2.8,-0.5
25339,2024-03-31,0.9,2.8,-0.5
25350,2024-03-31,0.9,2.8,-0.5
25356,2024-03-31,0.9,2.8,-0.5
25357,2024-03-31,0.9,2.8,-0.5
25358,2024-03-31,0.9,2.8,-0.5
25360,2024-03-31,0.9,2.8,-0.5
25361,2024-03-31,0.9,2.8,-0.5
25362,2024-03-31,0.9,2.8,-0.5
25364,2024-03-31,0.9,2.8,-0.5
25365,2024-03-31,0.9,2.8,-0.5
25375,2024-03-31,0.9,2.8,-0.5
25389,2024-03-31,0.9,2.8,-0.5
25392,2024-03-31,0.9,2.8,-0.5
25402,2024-03-31,1.1,2.7,1.6
25410,2024-03-31,1.0,1.8,-0.8
25421,2024-03-31,1.1,2.7,1.6
25423,2024-03-31,1.0,1.8,-0.8
25440,2024-03-31,1.1,2.7,1.6
25441,2024-03-31,1.0,1.8,-0.8
25562,2024-03-31,0.8,2.3,-1.8
25569,2024-03-31,0.8,2.3,-1.8
25572,2024-03-31,0.9,2.8,-0.5
25706,2024-03-31,0.8,2.3,-1.8
25707,2024-03-31,0.8,2.3,-1.8
25708,2024-03-31,0.8,2.3,-1.8
25709,2024-03-31,0.8,2.3,-1.8
25710,2024-03-31,0.8,2.3,-1.8
25711,2024-03-31,0.8,2.3,-1.8
25712,2024-03-31,0.8,2.3,-1.8
25713,2024-03-31,0.8,2.3,-1.8
25714,2024-03-31,0.8,2.3,-1.8
25715,2024-03-31,0.8,2.3,-1.8
25716,2024-03-31,0.8,2.3,-1.8
25717,2024-03-31,0.8,2.3,-1.8
25718,2024-03-31,0.8,2.3,-1.8
25719,2024-03-31,0.8,2.3,-1.8
25720,2024-03-31,0.8,2.3,-1.8
25721,2024-03-31,0.8,2.3,-1.8
25722,2024-03-31,0.8,2.3,-1.8
25723,2024-03-31,0.8,2.3,-1.8
25724,2024-03-31,0.8,2.3,-1.8
25725,2024-03-31,0.8,2.3,-1.8
25726,2024-03-31,0.8,2.3,-1.8
25727,2024-03-31,0.8,2.3,-1.8
25728,2024-03-31,0.8,2.3,-1.8
25729,2024-03-31,0.8,2.3,-1.8
25770,2024-03-31,0.8,2.3,-1.8
25771,2024-03-31,0.8,2.3,-1.8
25772,2024-03-31,0.8,2.3,-1.8
25773,2024-03-31,0.8,2.3,-1.8
25774,2024-03-31,0.8,2.3,-1.8
25775,2024-03-31,0.8,2.3,-1.8
25776,2024-03-31,0.8,2.3,-1.8
25777,2024-03-31,0.8,2.3,-1.8
25778,2024-03-31,0.8,2.3,-1.8
25779,2024-03-31,0.8,2.3,-1.8
25802,2024-03-31,1.3,3.5,2.5
25811,2024-03-31,1.3,3.5,2.5
25818,2024-03-31,1.3,3.5,2.5
25833,2024-03-31,1.3,3.5,2.5
25839,2024-03-31,1.3,3.5,2.5
25846,2024-03-31,1.3,3.5,2.5
25849,2024-03-31,1.3,3.5,2.5
25851,2024-03-31,1.3,3.5,2.5
25855,2024-03-31,1.3,3.5,2.5
25860,2024-03-31,1.3,3.5,2.5
25866,2024-03-31,1.3,3.5,2.5
25871,2024-03-31,1.3,3.5,2.5
25873,2024-03-31,1.3,3.5,2.5
25879,2024-03-31,1.3,3.5,2.5
25904,2024-03-31,1.3,3.5,2.5
25906,2024-03-31,1.3,3.5,2.5
25907,2024-03-31,1.3,3.5,2.5
25909,2024-03-31,1.3,3.5,2.5
25919,2024-03-31,1.3,3.5,2.5
25927,2024-03-31,1.3,3.5,2.5
25942,2024-03-31,1.3,3.5,2.5
25986,2024-03-31,1.3,3.5,2.5
26056,2024-03-31,1.1,3.3,0.1
26058,2024-03-31,1.1,3.3,0.1
26102,2024-03-31,0.9,2.3,-0.5
26103,2024-03-31,0.9,2.3,-0.5
26106,2024-03-31,0.9,2.3,-0.5
26121,2024-03-31,0.9,2.3,-0.5
26268,2024-03-31,1.0,3.0,-1.5
26285,2024-03-31,1.0,3.0,-1.5
26296,2024-03-31,1.0,3.0,-1.5
26302,2024-03-31,0.8,2.6,-2.1
26306,2024-03-31,0.8,2.6,-2.1
26323,2024-03-31,0.8,2.6,-2.1
26366,2024-03-31,0.8,2.6,-2.1
26436,2024-03-31,0.8,2.6,-2.1
26502,2024-03-31,1.1,2.6,-1.8
26504,2024-03-31,1.1,2.6,-1.8
26507,2024-03-31,1.1,2.6,-1.8
26527,2024-03-31,1.1,2.6,-1.8
26531,2024-03-31,1.1,2.6,-1.8
26555,2024-03-31,1.0,2.2,-1.4
26563,2024-03-31,1.0,2.2,-1.4
26566,2024-03-31,1.0,2.2,-1.4
26572,2024-03-31,1.0,2.2,-1.4
26578,2024-03-31,1.0,2.2,-1.4
26817,2024-03-31,1.1,2.9,1.1
27010,2024-03-31,1.1,2.9,2.4
27031,2024-03-31,1.0,3.3,1.9
27049,2024-03-31,1.0,3.3,1.9
27094,2024-03-31,1.1,2.9,2.4
27098,2024-03-31,1.1,2.9,2.4
27099,2024-03-31,1.1,2.9,2.4
27102,2024-03-31,1.1,2.9,2.4
27108,2024-03-31,1.1,2.9,2.4
27111,2024-03-31,1.1,2.9,2.4
27113,2024-03-31,1.1,2.9,2.4
27114,2024-03-31,1.1,2.9,2.4
27115,2024-03-31,1.1,2.9,2.4
27116,2024-03-31,1.1,2.9,2.4
27117,2024-03-31,1.1,2.9,2.4
27120,2024-03-31,1.1,2.9,2.4
27130,2024-03-31,1.1,2.9,2.4
27150,2024-03-31,1.1,2.9,2.4
27152,2024-03-31,1.1,2.9,2.4
27155,2024-03-31,1.1,2.9,2.4
27198,2024-03-31,1.1,2.9,2.4
27199,2024-03-31,1.1,2.9,2.4
27201,2024-03-31,1.1,3.1,3.6
27202,2024-03-31,1.1,3.1,3.6
27204,2024-03-31,1.1,2.8,2.2
27213,2024-03-31,1.3,3.6,3.3
27216,2024-03-31,1.1,3.1,3.6
27228,2024-03-31,1.3,3.6,3.3
27230,2024-03-31,1.1,2.8,2.2
27237,2024-03-31,1.3,3.7,5.5
27256,2024-03-31,1.3,3.6,3.3
27259,2024-03-31,1.2,3.6,4.4
27261,2024-03-31,1.1,2.8,2.2
27264,2024-03-31,1.1,2.8,2.2
27285,2024-03-31,1.1,2.9,2.4
27289,2024-03-31,1.1,2.8,2.2
27293,2024-03-31,1.1,2.9,2.4
27294,2024-03-31,1.1,2.9,2.4
27323,2024-03-31,1.1,2.8,2.2
27331,2024-03-31,1.3,3.7,5.5
27342,2024-03-31,1.1,2.8,2.2
27359,2024-03-31,1.1,3.1,3.6
27361,2024-03-31,1.1,2.9,2.4
27373,2024-03-31,1.1,2.9,2.4
27374,2024-03-31,1.1,2.9,2.4
27375,2024-03-31,1.1,2.8,2.2
27402,2024-03-31,1.1,2.8,2.2
27404,2024-03-31,1.1,2.8,2.2
27411,2024-03-31,1.1,2.8,2.2
27415,2024-03-31,1.1,2.8,2.2
27416,2024-03-31,1.1,2.8,2.2
27417,2024-03-31,1.1,2.8,2.2
27419,2024-03-31,1.1,2.8,2.2
27420,2024-03-31,1.1,2.8,2.2
27425,2024-03-31,1.1,2.8,2.2
27427,2024-03-31,1.1,2.8,2.2
27429,2024-03-31,1.1,2.8,2.2
27435,2024-03-31,1.1,2.8,2.2
27438,2024-03-31,1.1,2.8,2.2
27495,2024-03-31,1.1,2.8,2.2
27498,2024-03-31,1.1,2.8,2.2
27499,2024-03-31,1.1,2.8,2.2
27506,2024-03-31,1.2,3.1,3.5
27512,2024-03-31,1.2,3.1,3.1
27515,2024-03-31,1.3,3.6,3.3
27528,2024-03-31,1.2,3.1,3.1
27532,2024-03-31,1.0,2.5,0.2
27533,2024-03-31,1.0,2.5,0.2
27543,2024-03-31,1.2,3.1,3.5
27552,2024-03-31,1.2,3.1,3.5
27555,2024-03-31,1.2,3.1,3.1
27556,2024-03-31,1.1,3.0,2.3
27584,2024-03-31,1.1,3.0,2.3
27588,2024-03-31,1.2,3.1,3.1
27593,2024-03-31,1.2,3.1,3.1
27599,2024-03-31,1.3,3.6,3.3
27602,2024-03-31,1.2,3.1,3.1
27611,2024-03-31,1.2,3.1,3.1
27619,2024-03-31,1.2,3.1,3.1
27620,2024-03-31,1.2,3.1,3.1
27622,2024-03-31,1.2,3.1,3.1
27623,2024-03-31,1.2,3.1,3.1
27624,2024-03-31,1.2,3.1,3.1
27625,2024-03-31,1.2,3.1,3.1
27626,2024-03-31,1.2,3.1,3.1
27627,2024-03-31,1.2,3.1,3.1
27628,2024-03-31,1.2,3.1,3.1
27629,2024-03-31,1.2,3.1,3.1
27634,2024-03-31,1.2,3.1,3.1
27635,2024-03-31,1.2,3.1,3.1
27636,2024-03-31,1.2,3.1,3.1
27640,2024-03-31,1.2,3.1,3.1
27650,2024-03-31,1.2,3.1,3.1
27656,2024-03-31,1.2,3.1,3.1
27658,2024-03-31,1.2,3.1,3.1
27661,2024-03-31,1.2,3.1,3.1
27668,2024-03-31,1.2,3.1,3.1
27675,2024-03-31,1.2,3.1,3.1
27676,2024-03-31,1.2,3.1,3.1
27690,2024-03-31,1.2,3.1,3.1
27695,2024-03-31,1.2,3.1,3.1
27697,2024-03-31,1.2,3.1,3.1
27698,2024-03-31,1.2,3.1,3.1
27699,2024-03-31,1.2,3.1,3.1
27702,2024-03-31,1.3,3.6,3.3
27706,2024-03-31,1.3,3.6,3.3
27711,2024-03-31,1.3,3.6,3.3
27715,2024-03-31,1.3,3.6,3.3
27717,2024-03-31,1.3,3.6,3.3
27722,2024-03-31,1.3,3.6,3.3
27802,2024-03-31,1.2,3.2,4.1
27811,2024-03-31,1.1,2.8,3.5
27813,2024-03-31,1.1,3.0,3.9
27819,2024-03-31,1.2,3.2,4.1
27827,2024-03-31,1.1,2.8,3.5
27833,2024-03-31,1.1,2.8,3.5
27835,2024-03-31,1.1,2.8,3.5
27836,2024-03-31,1.1,2.8,3.5
27867,2024-03-31,1.1,2.9,0.9
27868,2024-03-31,1.2,3.2,4.1
27873,2024-03-31,1.3,3.3,4.3
27877,2024-03-31,1.1,2.9,0.9
27881,2024-03-31,1.2,3.2,4.1
27887,2024-03-31,1.1,2.9,0.9
27894,2024-03-31,1.3,3.3,4.3
27895,2024-03-31,1.3,3.3,4.3
27906,2024-03-31,1.1,2.8,1.8
27907,2024-03-31,1.1,2.8,1.8
27930,2024-03-31,1.1,2.8,1.8
27969,2024-03-31,0.8,1.9,0.5
27972,2024-03-31,1.1,2.9,3.6
27982,2024-03-31,1.1,2.8,3.5
27985,2024-03-31,1.1,2.8,1.8
28002,2024-03-31,1.0,3.1,4.2
28007,2024-03-31,1.2,3.0,3.7
28010,2024-03-31,1.2,3.0,3.7
28019,2024-03-31,1.0,2.8,2.1
28024,2024-03-31,1.0,2.8,2.1
28026,2024-03-31,1.2,3.0,3.7
28035,2024-03-31,1.2,3.0,3.7
28038,2024-03-31,1.3,3.0,2.5
28039,2024-03-31,1.2,3.0,3.7
28041,2024-03-31,1.2,3.0,3.7
28042,2024-03-31,1.4,3.2,2.7
28053,2024-03-31,1.2,3.0,3.7
28055,2024-03-31,1.2,3.0,3.7
28070,2024-03-31,1.2,3.0,3.7
28072,2024-03-31,1.2,3.0,3.7
28074,2024-03-31,1.0,2.8,2.1
28076,2024-03-31,1.0,2.8,2.1
28082,2024-03-31,1.2,3.0,3.7
28089,2024-03-31,1.5,3.4,2.8
28093,2024-03-31,1.2,3.0,3.7
28106,2024-03-31,1.2,3.0,3.7
28108,2024-03-31,1.2,3.0,3.7
28109,2024-03-31,1.0,3.1,4.2
28111,2024-03-31,1.2,3.0,3.7
28123,2024-03-31,1.2,3.0,3.7
28126,2024-03-31,1.2,3.0,3.7
28130,2024-03-31,1.2,3.0,3.7
28136,2024-03-31,1.4,3.1,2.6
28145,2024-03-31,1.2,3.0,3.7
28151,2024-03-31,1.5,3.4,2.8
28169,2024-03-31,1.5,3.4,2.8
28201,2024-03-31,1.2,3.0,3.7
28218,2024-03-31,1.2,3.0,3.7
28219,2024-03-31,1.2,3.0,3.7
28220,2024-03-31,1.2,3.0,3.7
28221,2024-03-31,1.2,3.0,3.7
28222,2024-03-31,1.2,3.0,3.7
28223,2024-03-31,1.2,3.0,3.7
28224,2024-03-31,1.2,3.0,3.7
28228,2024-03-31,1.2,3.0,3.7
28229,2024-03-31,1.2,3.0,3.7
28230,2024-03-31,1.2,3.0,3.7
28231,2024-03-31,1.2,3.0,3.7
28232,2024-03-31,1.2,3.0,3.7
28233,2024-03-31,1.2,3.0,3.7
28234,2024-03-31,1.2,3.0,3.7
28235,2024-03-31,1.2,3.0,3.7
28236,2024-03-31,1.2,3.0,3.7
28237,2024-03-31,1.2,3.0,3.7
28241,2024-03-31,1.2,3.0,3.7
28242,2024-03-31,1.2,3.0,3.7
28243,2024-03-31,1.2,3.0,3.7
28244,2024-03-31,1.2,3.0,3.7
28246,2024-03-31,1.2,3.0,3.7
28247,2024-03-31,1.2,3.0,3.7
28253,2024-03-31,1.2,3.0,3.7
28254,2024-03-31,1.2,3.0,3.7
28255,2024-03-31,1.2,3.0,3.7
28256,2024-03-31,1.2,3.0,3.7
28258,2024-03-31,1.2,3.0,3.7
28260,2024-03-31,1.2,3.0,3.7
28265,2024-03-31,1.2,3.0,3.7
28266,2024-03-31,1.2,3.0,3.7
28271,2024-03-31,1.2,3.0,3.7
28272,2024-03-31,1.2,3.0,3.7
28274,2024-03-31,1.2,3.0,3.7
28275,2024-03-31,1.2,3.0,3.7
28280,2024-03-31,1.2,3.0,3.7
28281,2024-03-31,1.2,3.0,3.7
28282,2024-03-31,1.2,3.0,3.7
28287,2024-03-31,1.2,3.0,3.7
28288,2024-03-31,1.2,3.0,3.7
28289,2024-03-31,1.2,3.0,3.7
28290,2024-03-31,1.2,3.0,3.7
28296,2024-03-31,1.2,3.0,3.7
28297,2024-03-31,1.2,3.0,3.7
28299,2024-03-31,1.2,3.0,3.7
28302,2024-03-31,1.2,3.1,3.5
28309,2024-03-31,1.2,3.1,3.5
28319,2024-03-31,1.3,3.6,3.7
28330,2024-03-31,1.0,2.6,0.3
28331,2024-03-31,1.2,3.1,3.5
28335,2024-03-31,1.2,3.1,3.5
28342,2024-03-31,1.2,3.1,3.5
28353,2024-03-31,1.2,3.3,4.6
28355,2024-03-31,1.3,3.7,5.5
28359,2024-03-31,1.3,3.6,3.7
28362,2024-03-31,1.3,3.6,3.7
28368,2024-03-31,1.2,3.1,3.5
28370,2024-03-31,1.2,3.6,4.4
28375,2024-03-31,1.3,3.6,3.7
28380,2024-03-31,1.0,2.6,0.3
28388,2024-03-31,1.2,3.6,4.4
28402,2024-03-31,1.1,2.8,3.6
28404,2024-03-31,1.1,2.8,3.6
28406,2024-03-31,1.1,2.8,3.6
28407,2024-03-31,1.1,2.8,3.6
28408,2024-03-31,1.1,2.8,3.6
28410,2024-03-31,1.1,2.8,3.6
28459,2024-03-31,0.7,2.1,3.3
28502,2024-03-31,1.2,3.1,4.2
28503,2024-03-31,1.2,3.1,4.2
28509,2024-03-31,1.1,2.9,3.2
28519,2024-03-31,1.1,2.9,3.2
28522,2024-03-31,1.1,2.9,3.2
28533,2024-03-31,1.1,2.9,3.2
28541,2024-03-31,0.9,2.4,2.7
28545,2024-03-31,0.9,2.4,2.7
28561,2024-03-31,1.1,2.9,3.2
28563,2024-03-31,1.1,2.9,3.2
28564,2024-03-31,1.1,2.9,3.2
28575,2024-03-31,1.0,2.9,3.5
28583,2024-03-31,1.1,2.9,3.2
28589,2024-03-31,1.0,2.9,3.5
